,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 37_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
925,891,Felipe,br BRA,DF,Atlético Madrid,es La Liga,33,1989,3,2,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,20,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
926,892,Luiz Felipe,it ITA,DF,Betis,es La Liga,25,1997,23,22,1763,19.6,0,0,0,0,0,0,3,3,0.2,0.2,0.3,0.5,1,42,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
927,893,João Félix,pt POR,"FW,MF",Chelsea,eng Premier League,22,1999,16,11,941,10.5,4,0,4,4,0,0,1,1,4.9,4.9,0.5,5.4,34,47,79,0.38,0.00,0.38,0.38,0.38,0.47,0.05,0.52,0.47,0.52,Matches
928,894,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,22,1999,14,7,650,7.2,4,3,7,4,0,0,5,0,2.6,2.6,1.4,4.0,17,27,42,0.55,0.42,0.97,0.55,0.97,0.36,0.20,0.56,0.36,0.56,Matches
929,895,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,24,1997,19,16,1450,16.1,0,1,1,0,0,0,3,1,0.3,0.3,0.3,0.6,12,52,5,0.00,0.06,0.06,0.00,0.06,0.02,0.02,0.04,0.02,0.04,Matches
930,896,Kiko Femenía,es ESP,DF,Villarreal,es La Liga,31,1991,20,13,1133,12.6,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.7,36,66,47,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.00,0.06,Matches
931,897,Evan Ferguson,ie IRL,FW,Brighton,eng Premier League,17,2004,19,10,950,10.6,6,2,8,6,0,0,1,0,5.3,5.3,0.7,6.1,11,14,58,0.57,0.19,0.76,0.57,0.76,0.51,0.07,0.57,0.51,0.57,Matches
932,898,Lewis Ferguson,sct SCO,"MF,FW",Bologna,it Serie A,22,1999,32,27,2314,25.7,7,0,7,7,0,0,4,0,4.7,4.7,1.0,5.7,31,88,114,0.27,0.00,0.27,0.27,0.27,0.18,0.04,0.22,0.18,0.22,Matches
933,899,Bruno Fernandes,pt POR,"MF,FW",Manchester Utd,eng Premier League,27,1994,37,37,3316,36.8,8,8,16,6,2,2,6,0,9.3,7.7,16.7,24.4,89,263,231,0.22,0.22,0.43,0.16,0.38,0.25,0.45,0.71,0.21,0.66,Matches
934,900,Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,26,1996,32,28,2437,27.1,0,3,3,0,0,0,4,0,0.7,0.7,1.3,1.9,15,67,23,0.00,0.11,0.11,0.00,0.11,0.02,0.05,0.07,0.02,0.07,Matches
935,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
936,901,Aitor Fernández,es ESP,GK,Osasuna,es La Liga,31,1991,21,21,1890,21.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
937,902,Álex Fernández,es ESP,"MF,FW",Cádiz,es La Liga,29,1992,28,17,1576,17.5,3,0,3,2,1,1,0,0,2.7,1.9,1.6,3.4,19,69,26,0.17,0.00,0.17,0.11,0.11,0.15,0.09,0.24,0.11,0.20,Matches
938,903,Álvaro Fernández,es ESP,GK,Espanyol,es La Liga,24,1998,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
939,904,Carlos Fernández,es ESP,FW,Real Sociedad,es La Liga,26,1996,24,8,631,7.0,1,0,1,1,0,0,6,0,2.4,2.4,0.6,2.9,9,13,54,0.14,0.00,0.14,0.14,0.14,0.34,0.08,0.42,0.34,0.42,Matches
940,905,Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,21,2001,18,18,1547,17.2,0,2,2,0,0,0,3,0,0.8,0.8,2.4,3.2,22,168,18,0.00,0.12,0.12,0.00,0.12,0.05,0.14,0.19,0.05,0.19,Matches
941,906,Federico Fernández,ar ARG,DF,Elche,es La Liga,33,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
942,907,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,26,1996,27,24,2156,24.0,1,0,1,1,0,0,4,0,0.5,0.5,0.1,0.6,6,42,3,0.04,0.00,0.04,0.04,0.04,0.02,0.00,0.03,0.02,0.03,Matches
943,908,Valery Fernández,es ESP,"MF,DF",Girona,es La Liga,22,1999,25,7,967,10.7,0,2,2,0,0,0,1,0,0.7,0.7,1.2,1.9,18,20,84,0.00,0.19,0.19,0.00,0.19,0.07,0.11,0.18,0.07,0.18,Matches
944,909,Fernando,es ESP,GK,Almería,es La Liga,32,1990,37,37,3285,36.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
945,910,Fernando,br BRA,"MF,DF",Sevilla,es La Liga,35,1987,22,19,1577,17.5,0,1,1,0,0,0,3,1,0.2,0.2,0.7,0.9,6,67,13,0.00,0.06,0.06,0.00,0.06,0.01,0.04,0.05,0.01,0.05,Matches
946,911,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,28,1994,12,10,868,9.6,0,0,0,0,0,0,3,0,0.2,0.2,0.4,0.5,7,25,3,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
947,912,Alex Ferrari,it ITA,DF,Cremonese,it Serie A,28,1994,16,13,1007,11.2,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,2,27,5,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
948,913,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,24,1998,5,0,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
949,914,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,30,1992,34,32,2738,30.4,1,2,3,1,0,0,7,1,0.8,0.8,3.0,3.8,37,209,42,0.03,0.07,0.10,0.03,0.10,0.03,0.10,0.13,0.03,0.13,Matches
950,915,Fidel,es ESP,"MF,FW",Elche,es La Liga,32,1989,27,21,1714,19.0,3,2,5,2,1,1,5,0,2.3,1.5,2.3,3.8,53,139,90,0.16,0.11,0.26,0.11,0.21,0.12,0.12,0.24,0.08,0.20,Matches
951,916,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,24,1998,2,0,47,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,4,4,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
952,917,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,32,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
953,918,Roberto Firmino,br BRA,"FW,MF",Liverpool,eng Premier League,30,1991,25,13,1213,13.5,11,4,15,11,0,0,0,0,5.5,5.5,2.5,8.0,16,78,96,0.82,0.30,1.11,0.82,1.11,0.41,0.19,0.59,0.41,0.59,Matches
954,919,Junior Firpo,es ESP,DF,Leeds United,eng Premier League,25,1996,19,14,1368,15.2,1,1,2,1,0,0,6,1,0.1,0.1,0.8,0.9,20,54,34,0.07,0.07,0.13,0.07,0.13,0.01,0.05,0.06,0.01,0.06,Matches
955,920,Kilian Fischer,de GER,"DF,FW",Wolfsburg,de Bundesliga,21,2000,10,5,502,5.6,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,6,23,21,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matches
956,921,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,29,1993,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
957,922,Florian Flick,de GER,MF,Schalke 04,de Bundesliga,22,2000,8,5,512,5.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,12,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
958,923,Alexis Flips,fr FRA,"FW,MF",Reims,fr Ligue 1,22,2000,33,28,1978,22.0,4,6,10,4,0,0,3,1,3.9,3.9,6.2,10.0,23,110,162,0.18,0.27,0.46,0.18,0.46,0.18,0.28,0.46,0.18,0.46,Matches
959,924,Alessandro Florenzi,it ITA,DF,Milan,it Serie A,31,1991,6,2,203,2.3,0,0,0,0,0,0,1,0,0.8,0.8,0.5,1.2,1,10,19,0.00,0.00,0.00,0.00,0.00,0.34,0.21,0.54,0.34,0.54,Matches
960,925,Phil Foden,eng ENG,FW,Manchester City,eng Premier League,22,2000,32,22,1842,20.5,11,6,17,11,0,0,1,0,5.9,5.9,4.7,10.6,68,88,275,0.54,0.29,0.83,0.54,0.83,0.29,0.23,0.52,0.29,0.52,Matches
961,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
962,926,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,27,1995,35,34,3073,34.1,7,5,12,6,1,2,2,0,9.3,7.7,3.6,11.3,117,165,233,0.21,0.15,0.35,0.18,0.32,0.27,0.11,0.38,0.22,0.33,Matches
963,927,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,21,2000,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,6,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
964,928,Wesley Fofana,fr FRA,DF,Chelsea,eng Premier League,21,2000,15,12,1183,13.1,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,29,43,12,0.08,0.00,0.08,0.08,0.08,0.05,0.00,0.06,0.05,0.06,Matches
965,929,Yahia Fofana,ci CIV,GK,Angers,fr Ligue 1,21,2000,11,11,990,11.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
966,930,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,23,1999,36,35,3086,34.3,2,2,4,2,0,0,4,2,2.8,2.8,4.4,7.2,81,238,71,0.06,0.06,0.12,0.06,0.12,0.08,0.13,0.21,0.08,0.21,Matches
967,931,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,27,1994,24,23,1976,22.0,0,1,1,0,0,0,0,0,0.1,0.1,2.8,2.9,56,94,154,0.00,0.05,0.05,0.00,0.05,0.01,0.13,0.13,0.01,0.13,Matches
968,932,José Fonte,pt POR,DF,Lille,fr Ligue 1,38,1983,31,30,2592,28.8,1,0,1,1,0,0,7,0,1.4,1.4,0.4,1.8,7,99,8,0.03,0.00,0.03,0.03,0.03,0.05,0.01,0.06,0.05,0.06,Matches
969,933,Pablo Fornals,es ESP,"FW,MF",West Ham,eng Premier League,26,1996,32,17,1503,16.7,3,1,4,3,0,0,0,0,2.2,2.2,1.7,3.9,33,89,101,0.18,0.06,0.24,0.18,0.24,0.13,0.10,0.24,0.13,0.24,Matches
970,934,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,30,1991,30,16,1482,16.5,6,4,10,4,2,2,2,0,4.9,3.3,2.3,5.6,20,67,77,0.36,0.24,0.61,0.24,0.49,0.30,0.14,0.43,0.20,0.34,Matches
971,935,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,30,1991,12,5,479,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.9,4,33,7,0.00,0.00,0.00,0.00,0.00,0.01,0.17,0.18,0.01,0.18,Matches
972,936,Fraser Forster,eng ENG,GK,Tottenham,eng Premier League,34,1988,14,13,1215,13.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
973,937,Philipp Förster,de GER,MF,Bochum,de Bundesliga,27,1995,25,15,1309,14.5,3,7,10,3,0,0,4,0,1.4,1.4,3.4,4.8,19,63,47,0.21,0.48,0.69,0.21,0.69,0.10,0.23,0.33,0.10,0.33,Matches
974,938,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,30,1992,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
975,939,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,24,1998,11,1,191,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,3,7,8,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.18,0.05,0.18,Matches
976,940,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,29,1993,30,17,1738,19.3,0,2,2,0,0,0,4,0,0.2,0.2,1.7,1.8,51,70,84,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.09,0.01,0.09,Matches
977,941,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,24,1998,24,22,1958,21.8,1,0,1,1,0,0,6,0,1.1,1.1,1.6,2.7,47,100,18,0.05,0.00,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,Matches
978,942,Raphael Framberger,de GER,"DF,FW",Augsburg,de Bundesliga,26,1995,3,2,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
979,943,Tyrese Francois,au AUS,FW,Fulham,eng Premier League,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
980,944,Bartol Franjić,hr CRO,MF,Wolfsburg,de Bundesliga,22,2000,5,3,227,2.5,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,3,4,1,0.00,0.40,0.40,0.00,0.40,0.10,0.04,0.14,0.10,0.14,Matches
981,945,Przemysław Frankowski,pl POL,"DF,MF",Lens,fr Ligue 1,27,1995,37,31,2833,31.5,5,3,8,2,3,3,4,0,4.2,1.8,6.8,8.6,51,132,237,0.16,0.10,0.25,0.06,0.16,0.13,0.22,0.35,0.06,0.27,Matches
982,946,Ryan Fraser,sct SCO,FW,Newcastle Utd,eng Premier League,28,1994,8,3,313,3.5,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,9,23,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.20,0.09,0.20,Matches
983,947,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,22,1999,36,35,2873,31.9,7,0,7,7,0,0,4,0,7.8,7.8,1.9,9.7,73,137,94,0.22,0.00,0.22,0.22,0.22,0.24,0.06,0.30,0.24,0.30,Matches
984,948,Oscar Fraulo,dk DEN,"FW,MF",M'Gladbach,de Bundesliga,18,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
985,949,Fred,br BRA,MF,Manchester Utd,eng Premier League,29,1993,35,12,1249,13.9,2,2,4,2,0,0,6,0,2.0,2.0,2.9,4.9,10,76,50,0.14,0.14,0.29,0.14,0.29,0.14,0.21,0.35,0.14,0.35,Matches
986,950,Ryan Fredericks,eng ENG,DF,Bournemouth,eng Premier League,29,1992,12,5,533,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,15,28,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
987,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
988,951,Iván Fresneda,es ESP,DF,Valladolid,es La Liga,17,2004,22,18,1743,19.4,0,0,0,0,0,0,3,0,0.6,0.6,1.5,2.1,48,62,101,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches
989,952,Remo Freuler,ch SUI,MF,Nott'ham Forest,eng Premier League,30,1992,28,24,2161,24.0,0,0,0,0,0,0,4,0,0.4,0.4,0.8,1.2,7,54,11,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
990,953,Michael Frey,ch SUI,FW,Schalke 04,de Bundesliga,28,1994,15,10,868,9.6,0,3,3,0,0,0,2,0,1.7,1.7,1.8,3.5,10,22,65,0.00,0.31,0.31,0.00,0.31,0.18,0.19,0.37,0.18,0.37,Matches
991,954,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,24,1998,30,30,2594,28.8,0,0,0,0,0,0,8,1,0.5,0.5,0.4,1.0,14,115,11,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,Matches
992,955,Marvin Friedrich,de GER,DF,M'Gladbach,de Bundesliga,26,1995,23,13,1248,13.9,1,0,1,1,0,0,2,0,0.9,0.9,0.5,1.3,3,35,6,0.07,0.00,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09,Matches
993,956,Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,de Bundesliga,21,2000,34,32,2708,30.1,8,7,15,8,0,0,4,0,7.6,7.6,6.2,13.8,155,62,250,0.27,0.23,0.50,0.27,0.50,0.25,0.21,0.46,0.25,0.46,Matches
994,957,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,24,1998,33,21,1884,20.9,5,2,7,4,1,1,2,0,3.6,2.9,4.8,7.6,93,83,142,0.24,0.10,0.33,0.19,0.29,0.17,0.23,0.40,0.14,0.37,Matches
995,958,Angelo Fulgini,fr FRA,"MF,FW",Lens,fr Ligue 1,25,1996,17,12,858,9.5,1,1,2,1,0,0,0,0,1.3,1.3,2.7,4.0,20,43,70,0.10,0.10,0.21,0.10,0.21,0.13,0.29,0.42,0.13,0.42,Matches
996,959,Angelo Fulgini,fr FRA,MF,Mainz 05,de Bundesliga,25,1996,16,5,525,5.8,0,1,1,0,0,0,1,0,0.6,0.6,0.8,1.4,3,29,43,0.00,0.17,0.17,0.00,0.17,0.10,0.13,0.23,0.10,0.23,Matches
997,960,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,29,1993,28,28,2477,27.5,16,5,21,11,5,5,4,0,12.8,8.6,3.6,12.2,41,90,200,0.58,0.18,0.76,0.40,0.58,0.47,0.13,0.60,0.31,0.44,Matches
998,961,Matteo Gabbia,it ITA,DF,Milan,it Serie A,22,1999,12,6,613,6.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
999,962,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,it Serie A,30,1991,35,27,2354,26.2,7,2,9,7,0,0,6,0,7.4,7.4,4.5,11.9,32,55,111,0.27,0.08,0.34,0.27,0.34,0.28,0.17,0.45,0.28,0.45,Matches
1000,963,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,22,2000,8,0,76,0.8,1,1,2,1,0,0,0,0,1.1,1.1,0.2,1.2,4,4,9,1.18,1.18,2.37,1.18,2.37,1.42,0.22,1.64,1.42,1.64,Matches
1001,964,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,28,1994,19,7,783,8.7,0,0,0,0,0,0,5,1,0.9,0.9,0.3,1.1,20,39,22,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13,Matches
1002,965,Adolfo Gaich,ar ARG,FW,Hellas Verona,it Serie A,23,1999,16,8,726,8.1,2,0,2,2,0,0,2,0,2.5,2.5,0.4,2.9,6,11,33,0.25,0.00,0.25,0.25,0.25,0.31,0.05,0.36,0.31,0.36,Matches
1003,966,Cody Gakpo,nl NED,"FW,MF",Liverpool,eng Premier League,23,1999,21,17,1458,16.2,7,2,9,7,0,0,0,0,6.2,6.2,2.7,8.9,36,50,109,0.43,0.12,0.56,0.43,0.56,0.38,0.17,0.55,0.38,0.55,Matches
1004,967,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,27,1994,37,36,3160,35.1,0,3,3,0,0,0,6,0,0.6,0.6,4.1,4.6,141,125,244,0.00,0.09,0.09,0.00,0.09,0.02,0.12,0.13,0.02,0.13,Matches
1005,968,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,28,1993,30,28,2449,27.2,0,1,1,0,0,0,12,0,0.3,0.3,1.4,1.7,20,127,21,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06,Matches
1006,969,Pablo Galdames Millán,cl CHI,MF,Cremonese,it Serie A,25,1996,13,10,734,8.2,1,2,3,1,0,0,2,0,0.3,0.3,1.1,1.4,5,33,17,0.12,0.25,0.37,0.12,0.37,0.04,0.13,0.17,0.04,0.17,Matches
1007,970,Conor Gallagher,eng ENG,MF,Chelsea,eng Premier League,22,2000,35,18,1621,18.0,3,1,4,3,0,0,11,1,2.5,2.5,2.3,4.7,40,105,104,0.17,0.06,0.22,0.17,0.22,0.14,0.13,0.26,0.14,0.26,Matches
1008,971,Antonino Gallo,it ITA,DF,Lecce,it Serie A,22,2000,32,28,2486,27.6,0,1,1,0,0,0,5,1,0.6,0.6,1.9,2.6,71,154,65,0.00,0.04,0.04,0.00,0.04,0.02,0.07,0.09,0.02,0.09,Matches
1009,972,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,29,1993,30,30,2667,29.6,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1010,973,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,32,1989,19,17,1477,16.4,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,10,56,21,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
1011,974,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,35,1987,34,23,2098,23.3,10,0,10,9,1,2,1,1,8.0,6.3,3.3,9.6,48,69,158,0.43,0.00,0.43,0.39,0.39,0.34,0.14,0.49,0.27,0.41,Matches
1012,975,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,32,1989,33,32,2577,28.6,0,1,1,0,0,0,7,0,0.7,0.7,1.1,1.8,27,98,19,0.00,0.03,0.03,0.00,0.03,0.03,0.04,0.06,0.03,0.06,Matches
1013,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
1014,976,Ignatius Ganago,cm CMR,"FW,MF",Nantes,fr Ligue 1,23,1999,28,16,1520,16.9,5,3,8,5,0,0,0,0,3.7,3.7,1.7,5.4,27,20,101,0.30,0.18,0.47,0.30,0.47,0.22,0.10,0.32,0.22,0.32,Matches
1015,977,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,23,1999,4,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
1016,978,Silvère Ganvoula M'Boussy,cg CGO,"FW,MF",Bochum,de Bundesliga,26,1996,16,0,247,2.7,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.9,5,12,19,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.34,0.17,0.34,Matches
1017,979,Aleix García,es ESP,MF,Girona,es La Liga,25,1997,30,26,2337,26.0,1,5,6,1,0,0,1,0,1.8,1.8,6.2,8.0,41,156,76,0.04,0.19,0.23,0.04,0.23,0.07,0.24,0.31,0.07,0.31,Matches
1018,980,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,29,1992,35,34,2870,31.9,5,5,10,5,0,0,7,0,3.6,3.6,5.7,9.3,116,71,293,0.16,0.16,0.31,0.16,0.31,0.11,0.18,0.29,0.11,0.29,Matches
1019,981,Borja García,es ESP,"MF,FW",Girona,es La Liga,31,1990,11,10,679,7.5,1,0,1,1,0,0,1,0,0.7,0.7,0.6,1.3,7,39,32,0.13,0.00,0.13,0.13,0.13,0.09,0.08,0.17,0.09,0.17,Matches
1020,982,Carlos García,es ESP,DF,Cádiz,es La Liga,22,2000,1,0,25,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,3.60,3.60,0.00,3.60,0.00,0.40,0.40,0.00,0.40,Matches
1021,983,Dani García,es ESP,MF,Athletic Club,es La Liga,32,1990,25,18,1485,16.5,0,2,2,0,0,0,6,0,1.4,1.4,0.7,2.1,6,73,8,0.00,0.12,0.12,0.00,0.12,0.09,0.04,0.13,0.09,0.13,Matches
1022,984,David García,es ESP,DF,Osasuna,es La Liga,28,1994,32,31,2680,29.8,2,0,2,2,0,0,8,1,0.7,0.7,0.4,1.1,16,105,4,0.07,0.00,0.07,0.07,0.07,0.02,0.01,0.04,0.02,0.04,Matches
1023,985,Eric García,es ESP,"DF,MF",Barcelona,es La Liga,21,2001,24,15,1417,15.7,1,0,1,1,0,0,3,0,1.6,1.6,0.2,1.8,25,105,6,0.06,0.00,0.06,0.06,0.06,0.10,0.02,0.11,0.10,0.11,Matches
1024,986,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,22,1999,38,38,3407,37.9,2,3,5,2,0,0,1,0,1.2,1.2,1.6,2.8,183,147,167,0.05,0.08,0.13,0.05,0.13,0.03,0.04,0.07,0.03,0.07,Matches
