Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
583,Maxwel Cornet,ci CIV,FW,West Ham,eng Premier League,25,1996,14,2,245,2.7,0,0,0,0,0,0,0,0,1.3,1.3,0.1,1.3,9,5,26
584,Jesús Corona,mx MEX,FW,Sevilla,es La Liga,29,1993,4,1,111,1.2,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,3,3,9
585,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,es La Liga,27,1995,35,13,1455,16.2,9,1,10,9,0,0,3,1,7.1,7.1,3.5,10.7,44,58,142
586,Joaquín Correa,ar ARG,FW,Inter,it Serie A,27,1994,26,12,950,10.6,3,1,4,3,0,0,1,0,3.4,3.4,1.3,4.7,19,29,61
587,Thierry Correia,pt POR,DF,Valencia,es La Liga,23,1999,27,24,2009,22.3,0,0,0,0,0,0,5,0,0.3,0.3,1.1,1.4,60,104,122
588,Alessandro Cortinovis,it ITA,MF,Hellas Verona,it Serie A,21,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
589,Danny da Costa,de GER,DF,Mainz 05,de Bundesliga,29,1993,23,14,1236,13.7,0,2,2,0,0,0,0,0,0.5,0.5,1,1.5,32,62,74
590,David Pereira da Costa,pt POR,"MF,FW",Lens,fr Ligue 1,21,2001,31,16,1407,15.6,1,3,4,1,0,0,2,0,2.8,2.8,4.1,6.9,61,117,133
591,Diego Costa,es ESP,FW,Wolves,eng Premier League,33,1988,23,16,1241,13.8,1,0,1,1,0,0,5,1,3.2,3.2,0.7,3.9,19,13,60
592,Jaume Costa,es ESP,DF,Mallorca,es La Liga,34,1988,32,30,2599,28.9,0,1,1,0,0,0,10,0,1,1,2.5,3.5,60,74,123
593,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,21,2001,6,4,415,4.6,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,5,18,0
594,Nuno da Costa,cv CPV,"FW,MF",Auxerre,fr Ligue 1,31,1991,33,23,2003,22.3,5,4,9,5,0,0,5,1,4.6,4.6,3.7,8.3,30,32,130
595,Samu Costa,pt POR,MF,Almería,es La Liga,21,2000,32,22,1989,22.1,1,2,3,1,0,0,5,0,1.7,1.7,1,2.7,9,91,24
596,Benoît Costil,fr FRA,GK,Auxerre,fr Ligue 1,35,1987,19,19,1710,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
597,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,29,1992,27,24,2136,23.7,0,1,1,0,0,0,5,0,0.3,0.3,2.5,2.7,53,82,109
598,Lassana Coulibaly,ml MLI,MF,Salernitana,it Serie A,26,1996,35,34,2892,32.1,3,3,6,3,0,0,12,0,0.8,0.8,1.8,2.6,52,120,59
599,Soumaïla Coulibaly,fr FRA,DF,Dortmund,de Bundesliga,18,2003,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
600,Tanguy Coulibaly,fr FRA,"FW,DF",Stuttgart,de Bundesliga,21,2001,14,0,326,3.6,4,0,4,3,1,1,3,0,2.3,1.5,0.5,2,14,12,38
601,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,30,1992,31,31,2790,31,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0
602,Mathieu Coutadeur,fr FRA,MF,Ajaccio,fr Ligue 1,36,1986,27,22,1947,21.6,0,0,0,0,0,0,2,0,0.1,0.1,1,1.1,20,110,22
603,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,eng Premier League,30,1992,20,7,788,8.8,1,0,1,1,0,0,3,0,1.4,1.4,0.5,1.8,18,48,68
604,Yan Couto,br BRA,"DF,MF",Girona,es La Liga,20,2002,25,12,1158,12.9,1,2,3,1,0,0,3,0,0.5,0.5,2.5,3,56,55,89
605,Conor Coventry,ie IRL,"MF,FW",West Ham,eng Premier League,22,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,23,1999,17,14,1277,14.2,2,1,3,2,0,0,3,0,1.4,1.4,0.8,2.1,20,48,34
607,Nicolas Cozza,fr FRA,DF,Wolfsburg,de Bundesliga,23,1999,5,0,100,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2
608,Alessio Cragno,it ITA,GK,Monza,it Serie A,28,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Matthew Craig,sct SCO,MF,Tottenham,eng Premier League,19,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,32,1989,28,24,2235,24.8,0,1,1,0,0,0,3,0,0.3,0.3,3.7,4,35,145,82
611,Bryan Cristante,it ITA,"MF,DF",Roma,it Serie A,27,1995,36,34,2938,32.6,1,1,2,1,0,1,8,1,2.6,1.9,1.4,3.3,16,142,27
612,Domen Črnigoj,si SVN,MF,Salernitana,it Serie A,26,1995,7,4,296,3.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2,3,9
613,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,30,1992,27,21,2062,22.9,0,0,0,0,0,0,7,0,0.2,0.2,1,1.2,15,68,55
614,Juan Cruz,es ESP,FW,Betis,es La Liga,22,2000,6,1,178,2,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,7,1,15
615,Juan Cuadrado,co COL,"DF,FW",Juventus,it Serie A,34,1988,31,24,2078,23.1,1,3,4,1,0,0,6,1,1.4,1.4,2.7,4.2,48,92,125
616,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,24,1998,24,21,1671,18.6,0,2,2,0,0,0,4,0,0.4,0.4,0.6,1,30,73,65
617,Jorge Cuenca,es ESP,DF,Villarreal,es La Liga,22,1999,10,5,506,5.6,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,7,26,1
618,Braian Cufré,ar ARG,DF,Mallorca,es La Liga,25,1996,5,2,220,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,7,9
619,Mickaël Cuisance,fr FRA,MF,Sampdoria,it Serie A,22,1999,12,9,618,6.9,0,0,0,0,0,0,1,0,0.5,0.5,0.7,1.2,11,23,31
620,Matheus Cunha,br BRA,FW,Wolves,eng Premier League,23,1999,17,12,965,10.7,2,0,2,2,0,0,1,0,2,2,0.6,2.6,16,14,43
621,Matheus Cunha,br BRA,"FW,MF",Atlético Madrid,es La Liga,23,1999,11,2,377,4.2,0,2,2,0,0,0,2,0,1.4,1.4,0.8,2.2,6,7,19
622,Curro,es ESP,MF,Almería,es La Liga,26,1996,2,0,43,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,1,1
623,Marco D'Alessandro,it ITA,"DF,FW",Monza,it Serie A,31,1991,8,3,290,3.2,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,14,3,19
624,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,33,1988,15,8,733,8.1,0,2,2,0,0,0,3,1,0.3,0.3,0.7,0.9,8,34,17
625,Luca D'Andrea,it ITA,FW,Sassuolo,it Serie A,17,2004,5,5,316,3.5,0,1,1,0,0,0,0,0,0.3,0.3,0.8,1.1,11,9,29
626,Damien Da Silva,fr FRA,DF,Lyon,fr Ligue 1,34,1988,7,3,338,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,2,18,1
627,Moanes Dabbur,il ISR,FW,Hoffenheim,de Bundesliga,30,1992,21,8,933,10.4,6,2,8,6,0,0,3,1,3.5,3.5,2.2,5.7,10,33,61
628,Andréa Dacourt,fr FRA,MF,Nice,fr Ligue 1,17,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Colin Dagba,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,23,1998,21,12,958,10.6,0,0,0,0,0,0,3,0,0.4,0.4,0.8,1.1,26,31,48
630,Finn Dahmen,de GER,GK,Mainz 05,de Bundesliga,24,1998,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,26,1996,9,4,337,3.7,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.9,5,25,4
632,Patson Daka,zm ZAM,FW,Leicester City,eng Premier League,23,1998,30,13,1187,13.2,4,4,8,4,0,0,2,0,3.5,3.5,2.8,6.3,18,17,82
633,Thijs Dallinga,nl NED,FW,Toulouse,fr Ligue 1,21,2000,36,28,2353,26.1,12,1,13,12,0,0,4,0,9.8,9.8,2,11.9,23,30,174
634,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,23,1999,26,24,2154,23.9,1,2,3,1,0,0,6,0,2.5,2.5,1.9,4.4,46,92,85
635,Muhammed Damar,de GER,MF,Hoffenheim,de Bundesliga,18,2004,6,1,159,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,2,9,7
636,Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,eng Premier League,22,2000,26,9,988,11,0,0,0,0,0,0,4,0,2.6,2.6,1.4,4,9,44,45
637,Flavius Daniliuc,at AUT,DF,Salernitana,it Serie A,21,2001,27,23,2195,24.4,0,2,2,0,0,0,9,0,0.6,0.6,0.5,1.2,14,70,5
638,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,21,2001,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2,4,3
639,Danilo,br BRA,MF,Nott'ham Forest,eng Premier League,21,2001,13,12,976,10.8,3,2,5,3,0,0,1,0,1.5,1.5,0.7,2.3,13,34,22
640,Danilo,br BRA,DF,Juventus,it Serie A,31,1991,37,35,3184,35.4,3,3,6,3,0,0,5,0,2.8,2.8,2.4,5.2,39,176,43
641,Arnaut Danjuma,nl NED,"FW,MF",Tottenham,eng Premier League,25,1997,9,1,169,1.9,1,0,1,1,0,0,0,0,0.8,0.8,0,0.8,5,2,19
642,Arnaut Danjuma,nl NED,FW,Villarreal,es La Liga,25,1997,10,6,479,5.3,2,0,2,1,1,1,0,0,2.7,1.9,0.4,2.3,12,2,35
643,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,18,2004,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,23,1998,37,37,3232,35.9,1,2,3,1,0,0,7,1,2.5,2.4,1,3.5,34,163,2
645,Dante,br BRA,DF,Nice,fr Ligue 1,38,1983,37,37,3299,36.7,1,2,3,1,0,0,6,0,1.5,1.5,1.7,3.2,12,160,3
646,Márton Dárdai,de GER,"DF,MF",Hertha BSC,de Bundesliga,20,2002,17,11,947,10.5,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.3,2,21,0
647,Sergi Darder,es ESP,MF,Espanyol,es La Liga,28,1993,38,38,3320,36.9,6,3,9,6,0,0,4,0,3.5,3.5,7.5,10.9,111,233,75
648,Achraf Dari,ma MAR,DF,Brest,fr Ligue 1,23,1999,18,15,1317,14.6,1,0,1,1,0,0,1,0,0.4,0.4,0,0.4,3,33,1
649,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,31,1990,3,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
650,Matteo Darmian,it ITA,DF,Inter,it Serie A,32,1989,31,24,2025,22.5,1,2,3,1,0,0,3,0,1,1,1.9,2.9,22,88,96
651,Josh Dasilva,eng ENG,MF,Brentford,eng Premier League,23,1998,36,14,1389,15.4,4,2,6,4,0,0,1,0,1.5,1.5,1.5,3,60,62,69
652,David Datro Fofana,ci CIV,FW,Chelsea,eng Premier League,19,2002,3,1,70,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,2,2,9
653,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,22,2000,37,36,3166,35.2,24,4,28,14,10,11,6,0,23.6,15.1,6.1,21.2,67,95,297
654,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,21,2000,26,24,2042,22.7,1,4,5,1,0,0,0,0,1.7,1.7,3.7,5.4,117,133,158
655,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,29,1993,31,26,2288,25.4,2,2,4,2,0,0,4,0,1,1,2.5,3.5,39,107,69
656,Tom Davies,eng ENG,MF,Everton,eng Premier League,24,1998,19,4,538,6,0,0,0,0,0,0,3,0,1.2,1.2,0.2,1.3,2,30,13
657,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,27,1995,23,20,1632,18.1,1,1,2,1,0,0,6,1,1.1,1.1,0.8,1.9,20,60,17
658,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,32,1990,8,8,720,8,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,0,18,1
659,Craig Dawson,eng ENG,DF,Wolves,eng Premier League,32,1990,17,17,1414,15.7,1,0,1,1,0,0,4,0,1,1,0,1,5,44,1
660,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,31,1991,32,28,2417,26.9,7,16,23,7,0,0,1,0,5.6,5.6,13.7,19.3,100,246,245
661,Charles De Ketelaere,be BEL,"MF,FW",Milan,it Serie A,21,2001,32,9,1116,12.4,0,1,1,0,0,0,2,0,2,2,2,4,45,59,69
662,Manuel De Luca,it ITA,"FW,MF",Sampdoria,it Serie A,24,1998,2,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
663,Tommaso De Nipoti,it ITA,MF,Atalanta,it Serie A,19,2003,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
664,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,28,1994,30,24,1923,21.4,2,7,9,2,0,0,5,0,1.6,1.6,5.5,7.1,55,182,68
665,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,29,1992,17,11,1042,11.6,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,16,50,40
666,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,34,1988,15,6,672,7.5,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.9,18,31,17
667,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,24,1998,22,20,1758,19.5,0,1,1,0,0,0,2,0,0,0,1.3,1.3,39,89,89
668,Koni De Winter,be BEL,DF,Empoli,it Serie A,20,2002,14,12,1024,11.4,0,0,0,0,0,0,3,0,0,0,0.2,0.2,2,22,0
669,Grégoire Defrel,mq MTQ,FW,Sassuolo,it Serie A,31,1991,27,13,1167,13,2,1,3,2,0,0,3,0,3.5,3.5,0.5,4,11,10,75
670,Duccio Degl'Innocenti,it ITA,MF,Empoli,it Serie A,19,2003,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Brecht Dejaegere,be BEL,MF,Toulouse,fr Ligue 1,31,1991,30,25,1809,20.1,4,1,5,4,0,0,5,0,2.6,2.6,1.7,4.3,36,96,96
672,Romain Del Castillo,fr FRA,"MF,FW",Brest,fr Ligue 1,26,1996,27,16,1422,15.8,6,6,12,1,5,5,2,0,6.2,2.3,4.2,6.5,47,75,125
673,Alberto Del Moral,es ESP,MF,Villarreal,es La Liga,22,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,30,1992,17,13,1069,11.9,0,2,2,0,0,0,3,0,0.4,0.4,1.4,1.8,38,21,92
675,Thomas Delaney,dk DEN,MF,Sevilla,es La Liga,30,1991,8,2,309,3.4,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.2,1,7,3
676,Thomas Delaney,dk DEN,MF,Hoffenheim,de Bundesliga,30,1991,6,4,298,3.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,14,3
677,Sacha Delaye,fr FRA,"FW,MF",Montpellier,fr Ligue 1,20,2002,3,0,20,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,1,1,0
678,Fran Delgado,es ESP,DF,Betis,es La Liga,21,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
679,Andy Delort,dz ALG,FW,Nice,fr Ligue 1,30,1991,14,9,781,8.7,6,1,7,3,3,3,0,0,5.4,3,1.4,4.4,7,19,48
680,Andy Delort,dz ALG,FW,Nantes,fr Ligue 1,30,1991,12,6,469,5.2,0,0,0,0,0,0,0,0,2.5,2.5,0.7,3.3,2,9,44
681,Karamoko Dembele,sct SCO,"FW,MF",Brest,fr Ligue 1,19,2003,15,0,179,2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,5,26
682,Moussa Dembélé,fr FRA,"FW,MF",Lyon,fr Ligue 1,26,1996,23,8,877,9.7,3,0,3,3,0,0,1,0,3.8,3.8,0.3,4.1,10,23,66
683,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,25,1997,25,16,1410,15.7,5,7,12,5,0,0,4,0,3.9,3.9,4.9,8.8,124,74,209
684,Siriki Dembélé,ci CIV,"FW,MF",Bournemouth,eng Premier League,25,1996,6,0,110,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,5,4,11
685,Siriki Dembélé,ci CIV,"MF,FW",Auxerre,fr Ligue 1,25,1996,12,4,372,4.1,0,0,0,0,0,0,1,0,0.3,0.3,1,1.3,14,9,29
686,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,24,1998,28,14,1536,17.1,1,0,1,1,0,0,5,0,0.7,0.7,0.5,1.2,3,26,4
687,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,29,1993,25,17,1544,17.2,4,3,7,4,0,0,5,0,2.2,2.2,3,5.2,22,86,21
688,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,de Bundesliga,24,1998,30,30,2366,26.3,8,4,12,7,1,1,7,1,7.5,6.8,3.5,10.3,26,48,120
689,Diego Demme,de GER,MF,Napoli,it Serie A,30,1991,7,2,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1
690,Sepp van den Berg,nl NED,DF,Schalke 04,de Bundesliga,20,2001,9,8,696,7.7,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.7,1,12,3
691,Branco van den Boomen,nl NED,MF,Toulouse,fr Ligue 1,27,1995,35,32,2888,32.1,5,8,13,1,4,4,6,0,6,2.9,8.1,10.9,48,321,102
692,Leander Dendoncker,be BEL,MF,Aston Villa,eng Premier League,27,1995,20,7,697,7.7,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.5,1,18,2
693,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,27,1995,4,2,214,2.4,0,0,0,0,0,0,0,0,0.7,0.7,0,0.7,1,6,3
694,Emmanuel Dennis,ng NGA,"FW,MF",Nott'ham Forest,eng Premier League,24,1997,19,6,720,8,2,2,4,2,0,0,3,0,1.9,1.9,0.6,2.4,24,17,63
695,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,25,1997,31,24,2173,24.1,2,2,4,2,0,0,7,0,1.7,1.7,1.2,2.9,28,66,76
696,Fabio Depaoli,it ITA,"DF,MF",Sampdoria,it Serie A,25,1997,3,1,136,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,2,10,6
697,Kastriot Dermaku,al ALB,DF,Lecce,it Serie A,30,1992,1,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Halil Dervişoğlu,tr TUR,MF,Brentford,eng Premier League,22,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Rémy Descamps,fr FRA,GK,Nantes,fr Ligue 1,26,1996,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Mikkel Desler,dk DEN,DF,Toulouse,fr Ligue 1,27,1995,27,26,2257,25.1,1,2,3,1,0,0,5,1,0.8,0.8,1.9,2.7,59,136,127
701,Cyriel Dessers,ng NGA,FW,Cremonese,it Serie A,27,1994,26,19,1587,17.6,6,1,7,6,0,1,3,0,7.1,6.4,1.6,8,21,27,110
702,Sergiño Dest,us USA,DF,Milan,it Serie A,21,2000,8,2,329,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,11,14,12
703,Mattia Destro,it ITA,"FW,MF",Empoli,it Serie A,31,1991,17,6,572,6.4,1,0,1,1,0,0,3,0,1.4,1.4,0.4,1.8,4,4,20
704,Gerard Deulofeu,es ESP,FW,Udinese,it Serie A,28,1994,16,15,1211,13.5,2,6,8,2,0,0,1,0,5.1,5.1,4.4,9.5,72,82,118
705,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,23,1998,31,28,2306,25.6,2,2,4,2,0,0,5,1,2.4,2.4,3.3,5.6,68,132,91
706,Samuel Di Carmine,it ITA,"FW,MF",Cremonese,it Serie A,33,1988,2,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,1,2
707,Federico Di Francesco,it ITA,"FW,MF",Lecce,it Serie A,28,1994,36,23,2031,22.6,2,2,4,2,0,0,5,0,3.3,3.3,2.7,6,50,60,177
708,Michele Di Gregorio,it ITA,GK,Monza,it Serie A,25,1997,37,37,3330,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
709,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,28,1993,37,36,3257,36.2,3,4,7,3,0,0,2,0,2.7,2.7,4.7,7.4,73,256,182
710,Ángel Di María,ar ARG,"FW,MF",Juventus,it Serie A,34,1988,26,15,1363,15.1,4,4,8,3,1,1,1,1,3.1,2.3,4.5,6.7,56,96,95
711,Boulaye Dia,sn SEN,"FW,MF",Salernitana,it Serie A,25,1996,33,27,2518,28,16,6,22,15,1,1,4,0,8.8,8,3.1,11.1,48,50,140
712,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,23,1999,33,33,2699,30,9,8,17,9,0,1,4,0,11,10.3,8.2,18.5,125,104,258
713,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,25,1996,29,28,2446,27.2,3,0,3,3,0,0,7,1,2.7,2.7,0.3,3,19,86,11
714,Mamadou Diakhon,fr FRA,FW,Reims,fr Ligue 1,16,2005,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
715,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,21,2001,33,29,2653,29.5,3,0,3,3,0,0,6,0,1.7,1.7,0.7,2.4,43,179,67
716,Ibrahim Diakité,gn GUI,DF,Reims,fr Ligue 1,18,2003,3,1,131,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,0,2,6
717,Abdou Diallo,sn SEN,"DF,MF",RB Leipzig,de Bundesliga,26,1996,8,5,478,5.3,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,11,24,3
718,Baila Diallo,fr FRA,"DF,MF",Clermont Foot,fr Ligue 1,21,2001,6,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9
719,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,27,1995,37,32,2879,32,20,1,21,17,3,4,4,1,17.8,14.5,3.5,18,40,41,203
720,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,23,1999,18,11,819,9.1,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,9,28,6
721,Ismael Diallo,ci CIV,DF,Ajaccio,fr Ligue 1,25,1997,28,25,2176,24.2,0,0,0,0,0,0,9,1,0.3,0.3,0.6,0.8,36,70,36
722,Mamady Diarra,ml MLI,"MF,DF",Cádiz,es La Liga,22,2000,2,1,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,0,0
723,Mouhamadou Diarra,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,18,2004,29,18,1626,18.1,3,2,5,3,0,0,4,0,1.8,1.8,2.2,4.1,68,52,89
724,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,21,2000,23,12,1225,13.6,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,21,50,43
725,Stéphane Diarra,fr FRA,"FW,MF",Lorient,fr Ligue 1,23,1998,28,14,1066,11.8,2,0,2,2,0,0,1,0,2.2,2.2,1.7,4,40,33,85
726,Youba Diarra,ml MLI,MF,Cádiz,es La Liga,24,1998,5,1,98,1.1,0,0,0,0,0,0,2,0,0,0,0.5,0.5,1,3,1
727,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,25,1997,26,22,1998,22.2,0,0,0,0,0,0,3,0,1.3,1.3,0.6,1.9,14,98,2
728,Krépin Diatta,sn SEN,"MF,FW",Monaco,fr Ligue 1,23,1999,31,22,2072,23,4,2,6,4,0,0,3,0,4.6,4.6,3.4,8,80,90,229
729,Mory Diaw,sn SEN,GK,Clermont Foot,fr Ligue 1,29,1993,37,37,3330,37,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0
730,Brahim Díaz,es ESP,"MF,FW",Milan,it Serie A,22,1999,33,27,1925,21.4,6,7,13,6,0,0,3,0,6,6,5.6,11.5,80,121,116
731,Luis Díaz,co COL,FW,Liverpool,eng Premier League,25,1997,17,11,996,11.1,4,2,6,4,0,0,2,0,2.5,2.5,1.5,4,39,49,116
732,Justin Diehl,de GER,"MF,FW",Köln,de Bundesliga,17,2004,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733,Bamba Dieng,sn SEN,"FW,MF",Marseille,fr Ligue 1,22,2000,10,1,194,2.2,1,0,1,1,0,0,1,0,1.5,1.5,0.1,1.6,5,1,23
734,Bamba Dieng,sn SEN,FW,Lorient,fr Ligue 1,22,2000,15,9,747,8.3,3,0,3,2,1,1,1,0,4.9,4.1,0.6,4.7,4,7,48
735,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,28,1994,33,31,2818,31.3,2,1,3,2,0,0,3,0,1.6,1.6,1.2,2.8,9,87,14
736,Florian Dietz,de GER,FW,Köln,de Bundesliga,23,1998,11,4,395,4.4,1,0,1,1,0,0,1,0,2.5,2.5,0.3,2.8,8,5,22
737,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,29,1993,28,18,1502,16.7,1,0,1,1,0,0,5,0,0.4,0.4,1.9,2.3,29,57,89
738,Federico Dimarco,it ITA,DF,Inter,it Serie A,24,1997,33,26,2069,23,4,3,7,4,0,0,0,0,3.1,3.1,6.9,9.9,45,88,189
739,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,28,1993,37,37,3324,36.9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
740,Junior Dina Ebimbe,fr FRA,"DF,MF",Eint Frankfurt,de Bundesliga,21,2000,19,10,1063,11.8,3,1,4,3,0,0,4,0,3.7,3.7,1.4,5.1,38,45,42
741,Tristan Dingomé,cm CMR,MF,Troyes,fr Ligue 1,31,1991,8,0,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,1,6,4
742,Eren Dinkçi,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,2001,17,0,231,2.6,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1,5,6,24
743,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,21,2001,24,22,1957,21.7,0,0,0,0,0,0,2,1,0.8,0.8,0.2,1,10,108,8
744,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,29,1992,11,5,506,5.6,1,0,1,1,0,0,1,0,2.2,2.2,0.3,2.5,14,11,64
745,Edan Diop,fr FRA,"DF,FW",Monaco,fr Ligue 1,17,2004,7,1,223,2.5,1,0,1,1,0,0,0,0,1.2,1.2,0.8,2.1,8,17,29
